0,1,2,3,4
0.0,0.10666666666666667,0.29333333333333333,0.25333333333333335,0.3466666666666667
0.02666666666666667,0.14222222222222222,0.3311111111111111,0.21333333333333335,0.2866666666666667
0.0,0.02,0.9733333333333334,0.0,0.006666666666666667
0.02,0.28222222222222226,0.33111111111111113,0.26,0.10666666666666667
0.27385598954879314,0.2639199977451378,0.3429402817410196,0.08874412092141121,0.030539610043638282
0.0,0.0,0.14,0.04666666666666667,0.8133333333333334
0.02,0.34111111111111114,0.22555555555555554,0.16666666666666666,0.24666666666666667
0.02666666666666667,0.18,0.3123076923076923,0.21435897435897436,0.26666666666666666
0.06,0.13333333333333333,0.22,0.15333333333333332,0.43333333333333335
0.02666666666666667,0.10666666666666667,0.24666666666666667,0.14,0.48
0.0,0.0,0.4097145593617449,0.39185389001111526,0.19843155062713977
0.013333333333333334,0.32,0.24666666666666667,0.23333333333333334,0.18666666666666668
0.02,0.11347619047619048,0.24666666666666667,0.22355026455026453,0.39630687830687833
0.02,0.2941666666666667,0.28,0.20666666666666667,0.19916666666666666
0.02,0.12611111111111112,0.27934343434343434,0.15454545454545457,0.42
0.01777777777777778,0.20444444444444443,0.31333333333333335,0.22444444444444442,0.24
0.07333333333333333,0.1822222222222222,0.23944444444444443,0.15333333333333332,0.3516666666666667
0.014102475841077634,0.3231929490710756,0.3095847244499976,0.3531198506378495,0.0
0.0,0.0,0.2705882635882637,0.7294117364117365,0.0
0.006666666666666667,0.03,0.023333333333333334,0.04666666666666667,0.8933333333333333
0.013333333333333334,0.12666666666666668,0.32666666666666666,0.16666666666666666,0.36666666666666664
0.03333333333333333,0.25333333333333335,0.13823361823361824,0.20843304843304844,0.36666666666666664
0.006666666666666667,0.09333333333333334,0.13111111111111112,0.7288888888888889,0.04
0.037222222222222226,0.32373015873015876,0.2034920634920635,0.06761904761904762,0.36793650793650795
0.02,0.1,0.3722222222222222,0.37444444444444447,0.13333333333333333
0.0,0.2866666666666667,0.32,0.16666666666666666,0.22666666666666666
0.02,0.20333333333333334,0.282,0.22133333333333335,0.2733333333333333
0.006666666666666667,0.15333333333333332,0.3193989071038251,0.3571561930783242,0.16344489981785065
0.03,0.16666666666666666,0.32,0.29333333333333333,0.19
0.0,0.0,0.5275873015873015,0.47241269841269834,0.0
0.013333333333333334,0.2633333333333333,0.25666666666666665,0.24,0.22666666666666666
0.02,0.22,0.14,0.16,0.46
0.041111111111111105,0.22,0.25,0.14666666666666667,0.34222222222222226
0.00968414301747635,0.031686708353375025,0.13356581689915023,0.05500080166746834,0.7700625300625301
0.006666666666666667,0.12083333333333333,0.13375,0.6845833333333333,0.05416666666666667
0.04903323647518683,0.1477623994844847,0.4744143851664657,0.13488852921537847,0.19390144965848397
0.007792311613893913,0.14363662654856535,0.3555851622015328,0.20631923296934118,0.2866666666666667
0.006666666666666667,0.34939682539682543,0.08964814814814814,0.17992857142857144,0.3743597883597884
0.05263798622149258,0.26566653815274693,0.3056566353437847,0.05715584911570826,0.3188829911662676
0.07333333333333333,0.2966666666666667,0.23,0.15333333333333332,0.24666666666666667
0.013333333333333334,0.12166666666666667,0.31333333333333335,0.27166666666666667,0.28
0.04,0.14666666666666667,0.17333333333333334,0.14,0.5
0.014102475841077634,0.3231929490710756,0.3095847244499976,0.3531198506378495,0.0
0.01,0.17666666666666667,0.26666666666666666,0.41333333333333333,0.13333333333333333
0.0003508771929824561,0.4784600389863548,0.13116123642439428,0.02971595655806182,0.36031189083820664
0.02,0.2543518518518519,0.27597883597883593,0.1830026455026455,0.26666666666666666
0.02666666666666667,0.3144444444444444,0.3438095238095238,0.1684126984126984,0.14666666666666667
0.013333333333333334,0.3806111111111112,0.24605555555555556,0.18,0.18
0.006666666666666667,0.17333333333333334,0.3933333333333333,0.19333333333333333,0.23333333333333334
0.03333333333333333,0.20666666666666667,0.27666666666666667,0.22,0.2633333333333333
0.016484123549085187,0.12391555452220414,0.15495606150030702,0.007706982872200263,0.6969372775562034
0.013333333333333334,0.29333333333333333,0.21,0.37,0.11333333333333333
0.04666666666666667,0.19333333333333333,0.20666666666666667,0.22,0.3333333333333333
0.03333333333333333,0.21333333333333335,0.23333333333333334,0.26666666666666666,0.25333333333333335
0.013333333333333334,0.20444444444444443,0.24888888888888885,0.2733333333333333,0.26
0.02,0.17333333333333334,0.26,0.3,0.24666666666666667
0.0,0.15333333333333332,0.25333333333333335,0.12666666666666668,0.4666666666666667
0.05333333333333334,0.18,0.24388888888888885,0.13333333333333333,0.3894444444444444
0.04,0.48,0.20444444444444446,0.1622222222222222,0.11333333333333333
0.0,0.14,0.22277777777777777,0.18907407407407406,0.4481481481481482
0.02666666666666667,0.32666666666666666,0.21,0.19,0.24666666666666667
0.02,0.26,0.32,0.17333333333333334,0.22666666666666666
0.03666666666666667,0.27666666666666667,0.31,0.19666666666666666,0.18
0.02666666666666667,0.21333333333333335,0.30666666666666664,0.22,0.23333333333333334
0.23785257335257343,0.2503874458874459,0.5050933140933141,0.0,0.006666666666666667
0.006666666666666667,0.10666666666666667,0.3466666666666667,0.14,0.4
0.013333333333333334,0.15333333333333332,0.26666666666666666,0.19333333333333333,0.37333333333333335
0.04,0.34,0.11333333333333333,0.38666666666666666,0.12
0.006666666666666667,0.09333333333333334,0.7266666666666668,0.08666666666666667,0.08666666666666667
0.006666666666666667,0.2511111111111111,0.31851851851851853,0.23629629629629634,0.1874074074074074
0.05377777777777778,0.3494035087719298,0.14119298245614037,0.18666666666666668,0.26895906432748534
0.02,0.19333333333333333,0.30666666666666664,0.18666666666666668,0.29333333333333333
0.013333333333333334,0.18,0.23333333333333334,0.21333333333333335,0.36
0.02666666666666667,0.23333333333333334,0.35333333333333333,0.16,0.22666666666666666
0.02,0.19333333333333333,0.26666666666666666,0.2,0.32
0.02666666666666667,0.18,0.3148148148148148,0.1703703703703704,0.3081481481481481
0.02666666666666667,0.2111111111111111,0.15555555555555556,0.1,0.5066666666666667
0.0,0.14,0.24,0.26,0.36
0.013333333333333334,0.025222222222222222,0.8517881136950904,0.04174935400516796,0.06790697674418605
0.0,0.46695800421807054,0.31612578698154814,0.21691620880038093,0.0
0.04,0.20333333333333334,0.3152380952380952,0.2580952380952381,0.18333333333333332
0.02,0.24,0.26666666666666666,0.25333333333333335,0.22
0.04666666666666667,0.10777777777777779,0.23538888888888893,0.3233333333333333,0.28683333333333333
0.013333333333333334,0.05333333333333334,0.08666666666666667,0.76,0.08666666666666667
0.006666666666666667,0.24629531579531577,0.15853237503237505,0.12936513486513485,0.45914050764050757
0.013333333333333334,0.15666666666666668,0.23,0.24,0.36
0.006666666666666667,0.17333333333333334,0.22666666666666666,0.32,0.2733333333333333
0.04,0.22666666666666666,0.24666666666666667,0.15333333333333332,0.3333333333333333
0.013333333333333334,0.11333333333333333,0.18,0.04,0.6533333333333333
0.013333333333333334,0.16266666666666665,0.30722222222222223,0.19622222222222224,0.32055555555555554
0.04,0.24666666666666667,0.236,0.19599999999999998,0.2813333333333334
0.03333333333333333,0.13934640522875819,0.27124183006535946,0.16,0.39607843137254906
0.02,0.25333333333333335,0.2866666666666667,0.2,0.24
0.0,0.17333333333333334,0.24,0.24,0.3466666666666667
0.013333333333333334,0.16666666666666666,0.23,0.2633333333333333,0.32666666666666666
0.013333333333333334,0.17333333333333334,0.22,0.25333333333333335,0.34
0.0,0.006666666666666667,0.006666666666666667,0.0,0.9866666666666667
0.02666666666666667,0.17333333333333334,0.18666666666666668,0.15333333333333332,0.46
0.03333333333333333,0.32777777777777783,0.18666666666666668,0.31888888888888883,0.13333333333333333
0.02,0.24333333333333335,0.42222222222222217,0.11444444444444445,0.2
0.013333333333333334,0.09444444444444444,0.6122222222222222,0.10666666666666667,0.17333333333333334
0.013333333333333334,0.14666666666666667,0.2552380952380952,0.2180952380952381,0.36666666666666664
0.006666666666666667,0.16666666666666666,0.2866666666666667,0.21333333333333335,0.32666666666666666
0.02666666666666667,0.22,0.24333333333333335,0.19,0.32
0.013333333333333334,0.24,0.17333333333333334,0.2733333333333333,0.3
0.002666666666666667,0.2253333333333333,0.21466666666666667,0.22933333333333333,0.328
0.02666666666666667,0.0733968253968254,0.649420634920635,0.23051587301587298,0.02
0.013333333333333334,0.14666666666666667,0.26,0.26666666666666666,0.31333333333333335
0.04,0.0681060606060606,0.34041666666666665,0.08215909090909092,0.46931818181818186
0.8333333333333334,0.16,0.0,0.006666666666666667,0.0
0.006666666666666667,0.3715555555555556,0.21583333333333332,0.09066666666666666,0.3152777777777778
0.02666666666666667,0.1688888888888889,0.36444444444444446,0.19333333333333333,0.24666666666666667
0.013333333333333334,0.18,0.2595555555555556,0.23377777777777775,0.31333333333333335
0.02,0.21333333333333335,0.24666666666666667,0.22666666666666666,0.29333333333333333
0.03333333333333333,0.5533333333333333,0.17333333333333334,0.11333333333333333,0.12666666666666668
0.006666666666666667,0.1988888888888889,0.25333333333333335,0.16444444444444445,0.37666666666666665
0.02,0.20833040293040292,0.4767229548229548,0.19272442002441997,0.10222222222222223
0.013333333333333334,0.20166666666666666,0.32666666666666666,0.18833333333333332,0.27
0.06,0.24333333333333335,0.305,0.18166666666666667,0.21
0.0,0.0,0.4518232323232323,0.5481767676767679,0.0
0.02,0.20904761904761904,0.23095238095238094,0.21333333333333335,0.32666666666666666
0.016558667496520685,0.10268782161994881,0.6329172434378778,0.041827102582191744,0.20600916486346102
0.013333333333333334,0.09,0.22666666666666666,0.13,0.54
0.013333333333333334,0.11444566544566541,0.1686440781440781,0.37928205128205134,0.32429487179487176
0.04666666666666667,0.03333333333333333,0.2791666666666667,0.09333333333333334,0.5475
0.02,0.24,0.21333333333333335,0.26666666666666666,0.26
0.0,0.0,0.29678821720075593,0.7032117827992441,0.0
0.04,0.20666666666666667,0.30666666666666664,0.12,0.32666666666666666
0.013333333333333334,0.12,0.24,0.29333333333333333,0.3333333333333333
0.02,0.245,0.23666666666666666,0.14333333333333334,0.355
0.008528245463125448,0.3212863996969081,0.4825249579190696,0.05097325304243888,0.1366871438784579
0.013333333333333334,0.20666666666666667,0.30666666666666664,0.17333333333333334,0.3
0.013333333333333334,0.14666666666666667,0.21333333333333335,0.29777777777777775,0.32888888888888884
0.0,0.26666666666666666,0.505,0.09333333333333334,0.135
0.04,0.14812015762015762,0.20984600584600582,0.1141054871054871,0.4879283494283493
0.02,0.20666666666666667,0.2733333333333333,0.21333333333333335,0.2866666666666667
0.02,0.35555555555555557,0.20666666666666667,0.18444444444444444,0.23333333333333334
0.013333333333333334,0.15333333333333332,0.2866666666666667,0.19333333333333333,0.35333333333333333
0.013333333333333334,0.10666666666666667,0.7266666666666667,0.11333333333333333,0.04
0.013333333333333334,0.23333333333333334,0.34,0.21333333333333335,0.2
0.04,0.2861904761904762,0.23925396825396822,0.18833333333333332,0.24622222222222226
0.02,0.26666666666666666,0.26,0.22666666666666666,0.22666666666666666
0.02121212121212121,0.14,0.25558080808080813,0.12765151515151515,0.4555555555555556
0.04017128084341921,0.11630255724711747,0.5016584920832312,0.15629652497376012,0.18557114485247142
0.006666666666666667,0.18,0.2866666666666667,0.24,0.2866666666666667
0.03,0.21,0.3,0.24666666666666667,0.21333333333333335
0.2733333333333333,0.1,0.23333333333333334,0.16,0.23333333333333334
0.013333333333333334,0.20452380952380952,0.344812030075188,0.21627819548872176,0.2210526315789474
0.06666666666666667,0.15333333333333332,0.26666666666666666,0.18666666666666668,0.32666666666666666
0.10162220495553828,0.6606117736262663,0.20380905675108574,0.02634726679654216,0.007609697870567435
0.013333333333333334,0.25333333333333335,0.22666666666666666,0.22,0.2866666666666667
0.04,0.29484126984126985,0.22,0.26666666666666666,0.17849206349206348
0.02,0.26,0.29333333333333333,0.2,0.22666666666666666
0.013333333333333334,0.6066666666666667,0.14666666666666667,0.09333333333333334,0.14
0.04,0.165,0.26,0.139,0.39599999999999996
0.0,0.3021830280604754,0.2949946421886306,0.4028223297508939,0.0
0.0,0.058329315857794294,0.33652219030513264,0.27739153253806903,0.32775696129900384
0.0,0.10666666666666667,0.051715303215303224,0.7933640618640618,0.04825396825396826
0.013333333333333334,0.21333333333333335,0.24444444444444446,0.22888888888888886,0.3
0.03333333333333333,0.26,0.1988888888888889,0.19444444444444442,0.31333333333333335
0.0016397123790662285,0.7207472420410154,0.18546984432151126,0.08547653459174044,0.006666666666666667
0.013333333333333334,0.09333333333333334,0.16333333333333333,0.4,0.33
0.010666666666666668,0.18266666666666664,0.30266666666666664,0.19333333333333333,0.3106666666666667
0.006938840248699404,0.1279799517827687,0.17011356426849383,0.32163431036670476,0.37333333333333335
0.006666666666666667,0.31333333333333335,0.12,0.17333333333333334,0.38666666666666666
0.03414918414918415,0.1092074592074592,0.09606060606060605,0.1322377622377622,0.6283449883449883
0.02,0.08,0.22666666666666666,0.16,0.5133333333333333
0.013333333333333334,0.29333333333333333,0.27741591741591737,0.2159174159174159,0.2
0.004104753416518122,0.16028013984639367,0.2329741227936834,0.46649638263810916,0.1361446013052957
0.006666666666666667,0.14666666666666667,0.58,0.17333333333333334,0.09333333333333334
0.006666666666666667,0.35333333333333333,0.27555555555555555,0.1311111111111111,0.23333333333333334
0.0,0.16696296296296295,0.2136349206349206,0.23320634920634917,0.3861957671957672
0.013333333333333334,0.14,0.28,0.28,0.2866666666666667
0.02,0.22095238095238093,0.2176190476190476,0.1153968253968254,0.42603174603174604
0.02666666666666667,0.10900000000000001,0.16137037037037036,0.02222222222222222,0.6807407407407408
0.008366829084191512,0.15852245551201907,0.09302565037745304,0.6954451026027878,0.044639962423548764
0.02666666666666667,0.22,0.17833333333333334,0.22666666666666666,0.34833333333333333
0.013333333333333334,0.2866666666666667,0.22666666666666666,0.20666666666666667,0.26666666666666666
0.014102475841077634,0.3231929490710756,0.3095847244499976,0.3531198506378495,0.0
0.013333333333333334,0.26,0.36666666666666664,0.18666666666666668,0.17333333333333334
0.0,0.006666666666666667,0.24292328042328046,0.7504100529100527,0.0
0.02666666666666667,0.30333333333333334,0.29,0.18,0.2
0.006666666666666667,0.24666666666666667,0.23333333333333334,0.23333333333333334,0.28
0.0033333333333333335,0.18666666666666668,0.2816666666666667,0.21833333333333332,0.31
0.03688888888888889,0.32422222222222224,0.40222222222222226,0.04666666666666667,0.19
0.02666666666666667,0.16666666666666666,0.2665,0.22,0.32016666666666665
0.02,0.22666666666666666,0.26,0.2577777777777778,0.23555555555555552
0.04555555555555556,0.2511111111111111,0.20666666666666667,0.25333333333333335,0.24333333333333335
0.02666666666666667,0.23555555555555552,0.25777777777777783,0.19333333333333333,0.2866666666666667
0.022072496341285223,0.1273847400406679,0.7040310267763031,0.059705436396978166,0.08680630044476573
0.04,0.24377777777777776,0.20133333333333334,0.10133333333333333,0.41355555555555557
0.014102475841077634,0.3231929490710756,0.3095847244499976,0.3531198506378495,0.0
0.03333333333333333,0.25666666666666665,0.2966666666666667,0.18666666666666668,0.22666666666666666
0.04666666666666667,0.21833333333333332,0.24166666666666667,0.19333333333333333,0.3
0.006666666666666667,0.25333333333333335,0.38338624338624344,0.12666666666666668,0.22994708994708996
0.013333333333333334,0.22,0.32666666666666666,0.14,0.3
0.02666666666666667,0.3,0.24666666666666667,0.10666666666666667,0.32
0.025444444444444443,0.09677777777777778,0.47111111111111104,0.08666666666666667,0.32
0.016952646855843786,0.28871136415919024,0.2733407414173399,0.09315846831486217,0.3278367792527639
0.04102427786638313,0.12603242955874533,0.19749459507354244,0.11416108452950557,0.5212876129718235
0.043333333333333335,0.255,0.2816666666666667,0.20666666666666667,0.21333333333333335
0.02,0.2966666666666667,0.29,0.18666666666666668,0.20666666666666667
0.0033333333333333335,0.12666666666666668,0.23199999999999998,0.15466666666666667,0.48333333333333334
0.053611111111111116,0.11455555555555556,0.13083333333333333,0.13,0.5710000000000001
0.06666666666666667,0.24055555555555552,0.2861111111111111,0.16,0.24666666666666667
0.022857142857142857,0.20714285714285713,0.2633333333333333,0.29333333333333333,0.21333333333333335
0.02,0.21333333333333335,0.29333333333333333,0.24666666666666667,0.22666666666666666
0.0,0.05824146224146223,0.15558489658489655,0.6960990860990862,0.09007455507455507
0.03333333333333333,0.26666666666666666,0.28,0.15333333333333332,0.26666666666666666
0.15613997297125123,0.09449888450343118,0.3245343202207382,0.1935774430896985,0.23124937921488078
0.029259259259259263,0.13148148148148148,0.3751851851851852,0.26851851851851855,0.19555555555555554
0.04666666666666667,0.21833333333333332,0.24833333333333332,0.19333333333333333,0.29333333333333333
0.03333333333333333,0.18,0.16,0.28,0.3466666666666667
0.08,0.21333333333333335,0.275,0.20666666666666667,0.225
0.006666666666666667,0.08666666666666667,0.7133333333333334,0.10444444444444444,0.08888888888888888
0.08,0.12666666666666668,0.3088888888888889,0.17777777777777776,0.30666666666666664
0.02666666666666667,0.14666666666666667,0.22,0.14666666666666667,0.46
0.10833333333333334,0.215,0.19666666666666666,0.206,0.274
0.0,0.10666666666666667,0.21333333333333335,0.07333333333333333,0.6066666666666667
0.017333333333333333,0.17266666666666666,0.6233333333333333,0.08666666666666667,0.1
0.013333333333333334,0.22666666666666666,0.22,0.20666666666666667,0.3333333333333333
0.006666666666666667,0.06666666666666667,0.06,0.68,0.18666666666666668
0.0,0.03333333333333333,0.12666666666666668,0.8266666666666667,0.013333333333333334
0.0,0.24842111592111588,0.19118302068302065,0.5603958633958634,0.0
0.02,0.29333333333333333,0.24,0.15333333333333332,0.29333333333333333
0.006666666666666667,0.15333333333333332,0.52,0.19333333333333333,0.12666666666666668
0.013333333333333334,0.15555555555555556,0.32666666666666666,0.24444444444444446,0.26
0.0,0.11900000000000001,0.261,0.3,0.32
0.006666666666666667,0.12333333333333334,0.6933333333333334,0.13666666666666666,0.04
0.04,0.22,0.29333333333333333,0.14666666666666667,0.3
0.006666666666666667,0.20666666666666667,0.3333333333333333,0.16,0.29333333333333333
0.006666666666666667,0.25333333333333335,0.22,0.18,0.34
0.0,1.0,0.0,0.0,0.0
0.013333333333333334,0.19555555555555557,0.24,0.23777777777777775,0.31333333333333335
0.06,0.20666666666666667,0.22,0.18666666666666668,0.32666666666666666
0.02,0.18666666666666668,0.20666666666666667,0.18,0.4066666666666667
0.12,0.26608129469429787,0.19619339080252385,0.15141450648880986,0.26631080801436835
0.0,0.29333333333333333,0.62,0.06666666666666667,0.02
0.02666666666666667,0.18666666666666668,0.30666666666666664,0.23333333333333334,0.24666666666666667
0.04666666666666667,0.1954603174603175,0.26,0.10250793650793649,0.39536507936507936
0.013333333333333334,0.18,0.16666666666666666,0.06666666666666667,0.5733333333333334
0.02666666666666667,0.13416666666666666,0.18333333333333332,0.2625,0.3933333333333333
0.02666666666666667,0.14222222222222222,0.29333333333333333,0.3977777777777778,0.14
0.03333333333333333,0.1,0.14,0.2,0.5266666666666666
0.006666666666666667,0.2018131313131313,0.23333333333333334,0.25791558441558443,0.30027128427128424
0.04,0.23333333333333334,0.3333333333333333,0.29333333333333333,0.1
0.013333333333333334,0.21333333333333335,0.3,0.2,0.2733333333333333
0.013666666666666666,0.19676262626262622,0.16559018759018757,0.19148268398268398,0.4324978354978355
0.0,0.3595396825396826,0.16766666666666669,0.23307407407407402,0.23971957671957678
0.000392156862745098,0.09333333333333334,0.4768627450980392,0.2007843137254902,0.22862745098039217
0.01,0.18333333333333332,0.31333333333333335,0.22,0.2733333333333333
0.03333333333333333,0.19333333333333333,0.24,0.13333333333333333,0.4
0.04666666666666667,0.22242424242424239,0.14,0.10082828282828284,0.4900808080808081
0.0,0.14333333333333334,0.33666666666666667,0.19333333333333333,0.32666666666666666
0.0,0.02666666666666667,0.10388888888888889,0.06,0.8094444444444445
0.02666666666666667,0.2,0.27099999999999996,0.14900000000000002,0.35333333333333333
0.05151146315748998,0.1618687307934268,0.19329480242515648,0.1849970601780558,0.408327943445871
0.02,0.16,0.21333333333333335,0.2,0.4066666666666667
0.0,0.17545969498910677,0.2947363834422658,0.28901960784313724,0.2407843137254902
0.05333333333333334,0.17333333333333334,0.20666666666666667,0.14666666666666667,0.42
0.02,0.25333333333333335,0.26,0.24,0.22666666666666666
0.0234703891735345,0.23102928695636094,0.5384114016136136,0.1061574742601507,0.10093144799634007
0.029270900824097758,0.043211570057266335,0.16108035896304262,0.11117884692205621,0.6552583232335372
0.013333333333333334,0.1711111111111111,0.2555555555555556,0.14,0.42
0.0,0.0,0.4097145593617449,0.39185389001111526,0.19843155062713977
0.04,0.23833333333333334,0.25633333333333336,0.2253333333333333,0.24
0.013333333333333334,0.2833333333333333,0.2866666666666667,0.21,0.20666666666666667
0.0,0.05236507936507937,0.6261111111111111,0.02752380952380952,0.294
0.013333333333333334,0.2346666666666667,0.16533333333333333,0.16,0.4266666666666667
0.02666666666666667,0.14,0.3034973544973545,0.04,0.48983597883597885
0.06666666666666667,0.08666666666666667,0.31333333333333335,0.23333333333333334,0.3
0.013333333333333334,0.1,0.36552380952380953,0.2782857142857143,0.24285714285714288
0.03333333333333333,0.27666666666666667,0.31,0.14,0.24
0.0,0.10713227513227515,0.040239417989417985,0.02859126984126984,0.824037037037037
0.0,0.0,0.2705882635882637,0.7294117364117365,0.0
0.054444444444444455,0.21666666666666667,0.23333333333333334,0.18222222222222223,0.31333333333333335
0.006666666666666667,0.13,0.38888888888888884,0.20444444444444443,0.27
0.006666666666666667,0.1407843137254902,0.38,0.2866666666666667,0.18588235294117647
0.0,0.0,0.4097145593617449,0.39185389001111526,0.19843155062713977
0.042239855072463764,0.11380829585207398,0.30489748459103777,0.16763548225887057,0.37141888222555386
0.02666666666666667,0.17833333333333334,0.12833333333333333,0.47333333333333333,0.19333333333333333
0.02666666666666667,0.29080682443917744,0.1188744936980231,0.053247835497835495,0.5104041796982973
0.013333333333333334,0.12091666666666666,0.46095370370370364,0.12407407407407407,0.2807222222222222
0.013333333333333334,0.11333333333333333,0.3333333333333333,0.4266666666666667,0.11333333333333333
0.02,0.26622222222222225,0.19666666666666666,0.24,0.27711111111111114
0.02666666666666667,0.09333333333333334,0.4,0.3,0.18
0.055,0.23,0.23666666666666666,0.17333333333333334,0.305
0.02,0.22,0.24400000000000002,0.22933333333333333,0.2866666666666667
0.02,0.11204761904761905,0.06,0.7001111111111112,0.10784126984126982
0.059134885082711176,0.24920690340255555,0.1618727189075015,0.19279550787376876,0.336989984733463
0.043333333333333335,0.2966666666666667,0.24,0.2,0.22
0.006666666666666667,0.1419047619047619,0.16095238095238096,0.32666666666666666,0.3638095238095238
0.055555555555555546,0.18,0.35,0.18333333333333332,0.23111111111111116
0.0002777777777777778,0.6193933747412006,0.02766908212560387,0.3503771566597654,0.0022826086956521737
0.0010067340067340068,0.1523131313131313,0.15733670033670036,0.10775757575757576,0.5815858585858585
0.005860379410684521,0.17346609833368035,0.47880962240149877,0.22446361931567882,0.11740028053845748
0.02666666666666667,0.6666666666666666,0.10666666666666667,0.11333333333333333,0.08666666666666667
0.0,0.0,0.0,0.10609018759018753,0.8939098124098124
0.013333333333333334,0.185,0.28833333333333333,0.29333333333333333,0.22
0.006944444444444445,0.10444444444444444,0.21361111111111108,0.1675,0.5075
0.03333333333333333,0.28,0.2733333333333333,0.15333333333333332,0.26
0.03333333333333333,0.18666666666666668,0.19333333333333333,0.30666666666666664,0.28
