,0,1,2,3,4
32,9.559065262740538e-09,2.508622473034641e-05,0.0003017129868032557,0.0005998777093628876,0.9990733135200381
33,6.4576446095819045e-12,6.835009078558099e-06,0.00043983150092713724,0.9995533333690222,1.1451455067300483e-10
34,2.2984146751675071e-07,3.395247336039087e-05,0.00019798030477628464,0.0003539224801279191,0.999413914900268
35,0.0003598363263212001,0.9982735894709821,0.0009339419168494954,1.8096014924246343e-06,0.00043082268435453114
36,0.0006530568530775036,0.0006766558009676852,0.0028622513838116575,4.267854428273046e-05,0.9957653574178603
37,2.5186288087358235e-07,0.9999509427942397,3.3876528519967865e-07,4.328191567475837e-05,5.184661919407829e-06
38,1.5631886495246275e-08,0.9999993696945877,2.7662212983045353e-08,2.5340138012216657e-07,3.3360993247123693e-07
39,1.4888692350349567e-08,0.0003439161570568368,0.0002105540573273509,0.9991111988965725,0.00033431600035084693
40,4.118380888306888e-19,3.1795451337253686e-05,9.667744568586257e-06,0.9999585368040912,3.0680248453582967e-15
41,2.789629228031717e-08,0.00048465810844329276,0.9989594433237152,0.0005475455783610605,8.325093188090624e-06
42,2.5425123907535134e-06,0.9990160372521523,0.0006114398991384168,1.6656751027563217e-05,0.00035332358529082547
43,6.597516392093243e-08,1.2107477297084363e-06,2.607317442872818e-05,0.9999655944263401,7.055676337419976e-06
44,1.954167015489276e-07,2.497560608698164e-07,3.746035270785113e-07,2.135213276196431e-05,0.9999778280909485
45,1.3666543246465428e-12,3.109272237781762e-07,0.00036210149139518434,3.3086615711654215e-06,0.9996342789184431
46,8.709572729760504e-09,3.9186795075957305e-09,0.00010756503343815184,0.9998920907363112,3.316019984073397e-07
47,1.6925248357062256e-07,5.1596591428582404e-05,2.0669420291099672e-07,0.00013606002268093842,0.9998119674392041
48,2.73905585386173e-08,0.00032430699776133146,0.002557110453746358,0.9962950683997915,0.0008234867581421787
49,8.010074639478739e-06,6.762653706371458e-05,0.9999243320789931,3.130921783275528e-08,8.602777086908542e-14
50,2.343985123324374e-12,0.00018835541949567216,9.792792415329126e-05,0.9997136189468605,9.770714658486729e-08
51,0.0001329065223550927,6.792896209816241e-05,0.0001170122176171405,0.00010737173654160039,0.999574780561388
52,7.193062598965892e-05,0.00019019826425265452,1.1649621749323149e-07,0.9996610292110674,7.672540247283098e-05
53,2.075186929268e-15,1.2448041180838089e-17,4.928330811924362e-13,9.456729973517874e-09,0.9999999905427751
54,6.228616498548157e-08,0.00022747657577393453,5.320593210390297e-10,0.9997357517098943,3.6708896107427263e-05
55,1.4112823255848293e-07,0.00014238584612432452,0.9998310954595231,2.6132945265887354e-05,2.446208541329729e-07
56,3.532331280414451e-05,3.9347400612252783e-07,4.248906215970312e-05,1.5794955152673332e-05,0.9999059991958774
57,6.310617815943551e-09,0.0007179287203259937,0.9989471708868836,6.196250254566411e-08,0.00033483211966987315
58,0.0006427336154166521,0.9991879389724052,2.7541173514579067e-07,0.00011027673030120688,5.8775270141624435e-05
59,0.00010815524578124366,0.0001774954560197265,4.6745961474162135e-05,0.00026656406599711056,0.9994010392707279
60,1.0454710788092401e-05,0.999551901049057,0.00022042262497965184,0.0002171218040436146,9.981113167787678e-08
61,3.4157530945574556e-16,4.6042566952225956e-11,2.48826466750051e-07,0.00031055696867937757,0.9996891941588111
62,7.963208993775836e-12,5.398448087832373e-05,4.374427688298066e-05,2.284119303976459e-07,0.9999020428223451
63,7.410116989315809e-08,5.567957402862047e-05,0.9998558547308806,5.679407250694612e-05,3.1597521413923894e-05
64,1.6567478407473354e-08,3.5804331754381005e-06,9.811016057115886e-07,0.9999954218977404,1.5644839418953736e-21
65,7.494775294221529e-05,0.9997144715356527,0.00016357053956564486,2.8161840727831144e-05,1.884833111152918e-05
66,1.7675681958856294e-05,9.070022452759662e-06,0.00013752767132779698,2.495353335149358e-05,0.999810773090909
67,4.0960360453683324e-10,0.00019338195939429948,0.9997922174836678,2.3692439201596676e-08,1.4376454895125202e-05
68,1.8916993502245997e-10,6.24991288578122e-07,0.9999845877805449,1.2850731284816865e-05,1.936307711770085e-06
69,1.572120888975057e-05,0.00013238858115999423,0.0001509689929186289,3.1873345631510582e-06,0.9996977338824685
70,1.0953543768018817e-05,3.0797536941331895e-05,0.0001506627764178047,2.387357087728323e-06,0.9998051987857852
71,0.000450227845016268,0.003734169790588532,0.4071084869590488,0.4131788122951833,0.17552830311016324
72,1.0079230116522672e-09,0.9999482054508538,5.0990762349198015e-05,5.294517549023393e-07,2.7332711908397554e-07
73,4.302457894696885e-05,4.638044584059832e-08,4.6154276089865914e-05,4.089173437792412e-05,0.9998698830301394
74,4.1710050717960775e-25,9.453421421575797e-13,0.9999999999989837,7.101411632682369e-14,1.6321841896283263e-29
75,0.9966771840999078,5.118242850447761e-05,0.003098256650597998,0.00016457758380790695,8.79923718177636e-06
76,1.7546665651301478e-08,1.9333457491000158e-07,3.113143234819964e-06,9.99966552244465e-10,0.999996674975558
77,0.00014068121910217613,0.00011333093568034256,0.0001625566948909614,0.9995748524337702,8.578716556325541e-06
78,0.010433976315576214,0.3774418119596232,0.29583015784549616,0.3151675669731458,0.0011264869061585875
79,1.7607374204043622e-06,0.0005317353246051716,0.2550899574107729,0.7443367382385357,3.9808288665659676e-05
80,7.715739298687662e-05,0.00025921457889021003,1.0484926540053065e-05,5.637268811944737e-07,0.9996525793747016
81,6.60791635532823e-05,0.9997074417288488,0.0001261724355016545,8.807342764082367e-05,1.2233244455530803e-05
82,1.1814379039043267e-07,6.217983009749386e-05,0.9999142173607354,1.0460041801616543e-06,2.2438661196557942e-05
83,9.067802407067207e-05,0.0005327316279718251,0.0023081149327759997,0.9970683911814023,8.42337790851071e-08
84,4.09815513716231e-06,0.00012081989347955874,5.175468843567725e-05,0.9997712488023855,5.2078460561885374e-05
85,3.8416958871559125e-05,0.0004102436834540202,0.9973505007524277,0.0022007152760975764,1.2332914921120652e-07
86,1.200968823486549e-07,0.0002578178585967048,2.2228506689789402e-06,0.0005336178840013652,0.9992062213098506
87,4.007506678454827e-05,0.00015735562946862485,0.999684741299349,7.803233367336804e-05,3.979567072435347e-05
88,5.35698632237724e-15,1.94470823193902e-05,1.569220045958972e-05,0.9999648606114311,1.0578459790680225e-10
89,1.8904659165192716e-14,9.286278172109854e-13,2.6366412738492717e-12,0.999999999705004,2.9141180503090745e-10
90,1.7632688214558398e-07,0.0008270741552300964,0.07745005855190004,0.9217225351921581,1.5577382966204356e-07
91,6.566192638141184e-10,0.00023604250021207478,6.002885885731835e-06,4.670384722802581e-05,0.9997112501100549
92,1.8836235039043533e-10,7.601381579581323e-06,3.8070508894448663e-06,1.3009487538336556e-05,0.9999755818916303
93,3.032560302352342e-19,1.955169921263819e-21,3.832603726569711e-22,1.0,5.837461358878826e-20
94,0.0005998548699141311,0.0003439487542496776,0.00256542921795316,0.0007328104965566314,0.9957579566613265
95,3.1543320401310264e-08,1.9147619024001334e-05,7.385833614602533e-05,0.9998805475849365,2.6414916573028703e-05
96,0.014848434860921642,0.2157154761414442,0.38949152960909356,0.13143126452610762,0.24851329486243293
97,5.705889152865304e-05,1.9412095291023645e-10,0.000485613106431411,0.9994573278070403,8.786677152946104e-13
98,3.191544536389121e-06,8.492911737831196e-05,2.7046470006157544e-05,0.9998010271930631,8.380567501596603e-05
99,7.170166899565264e-05,0.9990127030224257,0.000693397514790243,0.00012541341646466354,9.678437732383484e-05
100,1.9975026914867564e-07,0.0008578339322159686,0.9980683382851392,8.018865269916488e-05,0.0009934393796764618
101,4.436257294823377e-12,4.101119512448904e-05,0.9999584389473692,4.2055623363823683e-07,1.2929683626453933e-07
102,2.6849153289090626e-05,3.407583532925367e-08,4.265616151880281e-06,1.8232980960590005e-09,0.9999688493314256
103,0.010433976315576214,0.3774418119596232,0.29583015784549616,0.3151675669731458,0.0011264869061585875
104,1.0868147618026872e-10,0.9999091560662813,3.9427302663597324e-05,4.982366881823193e-05,1.592853555539256e-06
105,1.784403176439966e-06,0.00041659004243203526,0.9993417629757743,2.5539854432598183e-06,0.00023730859317399737
106,0.9995321754838115,6.0757515358078635e-05,0.0003519432684632312,5.5123663021635736e-05,6.93458629857152e-11
107,2.9223018781195928e-06,0.0004800779520604188,0.0003050167287112999,0.9990281065727664,0.0001838764445836398
108,8.133207228058445e-13,0.9947261212534306,0.0012310341853072,0.004024716749068201,1.812781138059446e-05
109,4.282615311695423e-07,6.462686805441359e-07,0.00013963679769030574,6.667436765675222e-05,0.9997926143044413
110,1.7158339170623627e-09,6.69804450293161e-05,1.0053923224563227e-06,0.9998243769187559,0.00010763552805834526
111,4.6518833340276214e-07,0.000239952283908562,8.758768054192041e-05,4.404716873948678e-05,0.9996279476784766
112,1.3251321247700008e-21,5.983996835482553e-09,0.9999845360825883,1.5457933411268394e-05,3.645432445062421e-15
113,3.6551779124267027e-22,4.568711098272935e-10,1.7261647033046748e-13,1.932674898767161e-10,0.9999999993496889
114,3.6641582375494714e-07,0.00035880094653446734,0.0004212713774117201,0.00010204760176417256,0.9991175136584659
115,7.290739121406224e-11,0.0001639189528470178,5.635407375052497e-06,3.666400849442875e-05,0.9997937815583761
116,1.5898630084039222e-15,0.9997966233661414,0.00018385722744530087,1.946801438490402e-05,5.1392026862204673e-08
117,1.5555246333358273e-09,0.00021440356337339318,0.00035936790478777544,2.2869110970655893e-05,0.9994033578653435
118,2.433418527408528e-06,6.833573124255342e-05,1.6193821509146143e-05,4.114188976605298e-06,0.9999089228397444
119,9.682286663291175e-11,0.9999988541913646,1.0702122343142874e-10,1.1456047913770616e-06,1.9381037909961732e-17
120,9.571717751399274e-07,0.9998853320412524,0.00010944348738273885,4.263533620815988e-06,3.765968958829726e-09
121,4.335072565991224e-19,9.823349989195157e-05,0.9998972946628015,4.469805644544314e-06,2.031661968915713e-09
122,2.008618325135104e-19,1.2319264247481893e-05,0.9999862175347807,4.5802178029805053e-07,1.0051791915970516e-06
123,1.9049105104941827e-09,0.0002033426674975442,7.28258883046103e-05,0.9997041066778213,1.972286146602475e-05
124,2.857006554877021e-06,0.999436377102746,0.00042307507410337163,6.428365344641726e-06,0.000131262451251397
125,0.20027444450196966,0.21930223024696935,0.579940354222982,0.00022079457348925146,0.00026217645458982046
126,3.1473503782466324e-08,0.00023593914073483351,0.0015817268099255133,0.9981813975237539,9.050520819922659e-07
127,2.5020102481286264e-06,7.44888264557557e-05,7.105913672015779e-05,0.9998516024172892,3.4760928665720194e-07
128,2.1662622593606545e-08,0.9994600757473044,0.00042717329264416165,0.00010786829014262739,4.861007286030066e-06
129,9.061007536688748e-06,0.00017325488456057606,4.5990090753947365e-05,0.0001818316626985402,0.9995898623544504
130,9.015359304425004e-13,2.871309506618283e-05,2.118571414097975e-06,2.991862078794202e-08,0.9999691384139974
131,3.5219714634559073e-07,0.9999982618615209,1.241940791985361e-06,1.1889387894895757e-07,2.510666180357466e-08
132,9.468104323274023e-05,0.0009564921037930721,0.998802620371276,0.00012831128246437357,1.789519923408784e-05
133,1.4208248488788932e-06,2.3314695554385644e-07,0.9995650967234676,0.0003862791470666613,4.6970157661368606e-05
134,1.9765653535115882e-08,0.0004044043608756788,1.4300150780755352e-05,1.6925450078713568e-05,0.9995643502726113
135,1.0818758741642414e-14,1.1930367431724082e-15,1.3626890522568861e-12,1.562552259290386e-13,0.999999999998469
136,3.028882533027098e-11,2.9206523647290927e-07,0.999934464664526,6.437403957711123e-05,8.692003718151504e-07
137,1.1568117738120156e-11,1.9341324498079575e-07,0.00011444206356214017,0.999885316086065,4.8425559826953483e-08
138,6.443837929636299e-09,0.00018436032649436887,2.3076713300835707e-06,0.9998133146981187,1.0860218802237629e-08
139,2.58849814545035e-07,0.0010520706922816962,0.9979376291564471,0.0010100108699994767,3.0431457133951325e-08
140,0.00022447690818490674,0.4254754934588677,0.3982338811927118,0.17012490826322935,0.005941240177006306
141,3.000901791013076e-17,2.7952428913963596e-13,1.626043078219732e-11,0.9999999999805216,2.9385467823101824e-12
142,1.6375653789527987e-14,1.016875203662692e-05,0.9999794817504448,1.0347567757685686e-05,1.9297445885112684e-09
143,3.9509707366652e-06,5.770935248247522e-05,3.5357940507568564e-06,0.9996121531190151,0.00032265076371510646
144,8.269304444917976e-16,4.4160680700029465e-12,0.9997740262515344,0.00022597374404885177,2.308354952566577e-18
145,1.938809336791212e-06,0.9993219037076856,0.00014560505012642535,0.0005145660412640179,1.598639158700556e-05
146,7.109297480283023e-19,5.997663156635337e-05,0.9998556290346012,6.288321528146347e-05,2.1511118550662303e-05
147,9.591919103053403e-08,3.0021791687639097e-05,4.244941901610784e-06,0.9999653581558849,2.7919133478896844e-07
148,5.030428440545114e-07,1.9642147454174898e-10,0.999974718181021,2.477854785451097e-05,3.1858786154442457e-11
149,0.0002329899789668772,0.0014420332742559351,0.9971099548090981,0.0008410142967990616,0.00037400764088013025
150,2.8335307322326077e-07,0.0001937810413111888,0.0010064862418406792,0.9977302498267453,0.0010691995370296096
151,9.385755378798058e-05,3.38627283857813e-05,0.0002575341755460718,0.9995744875184149,4.025802386500359e-05
152,0.00015437749578199158,0.9974956948096569,0.001804260353168025,7.431474765749025e-05,0.00047135259373560785
153,2.8487759926307158e-12,1.63558439548534e-05,0.9998313137292705,0.00014467865205172292,7.651771873859318e-06
154,6.485830277715222e-08,6.85789927561255e-05,1.7838298828793424e-05,3.988094245642824e-05,0.9998736369076558
155,6.225211654404597e-07,0.00027162205302414617,2.3927655725782546e-07,0.9997275146774744,1.4717785001081615e-09
156,3.1465457888561722e-18,4.692941531226354e-12,2.1157312537490877e-08,2.3940817410623104e-05,0.999976038020584
157,2.260343012757021e-06,5.142035752232733e-07,4.1678292443191804e-05,1.4886580255132909e-06,0.9999540585029433
158,6.863394346526055e-09,5.083603647169645e-10,0.9999051034765686,9.487160716331591e-05,1.7544513254090773e-08
159,2.872005606955102e-22,7.62963995425352e-08,0.9999999235720581,1.315423183624995e-10,2.7918234105553036e-17
160,1.4193979092118084e-09,0.9994774156532434,0.0005180393375369602,4.1721569082434335e-06,3.7143291341438966e-07
161,8.315600189012091e-11,0.9753736761947069,0.022576859466142962,0.0020072607073646003,4.220354862943128e-05
162,1.181966547374783e-06,0.9999859619213832,6.330332465194916e-07,1.2219874443064509e-05,3.204379796060476e-09
163,2.5774334905808583e-10,9.043807417546157e-05,0.00029448501019159094,0.9996150762569468,4.0094271710966605e-10
164,4.504704610000658e-08,2.0786472868325074e-07,3.365736628152465e-07,2.9042108297925163e-05,0.9999703684062644
165,2.4893724837092464e-11,1.1781291140730664e-09,4.468471738972168e-11,3.338641256559478e-09,0.9999999954136511
166,1.2414566518591496e-09,4.479214767843286e-06,0.00037367324335386005,3.906015213368812e-06,0.9996179402852082
167,2.2207901274262906e-05,0.0006596480458030717,0.0005123000742521194,0.998805843887782,9.08885039608678e-11
168,5.811630449826046e-19,5.294563045900949e-10,0.9999998579233884,4.6576791918470664e-08,9.49703630748896e-08
169,0.0007099168734759588,0.00023010782178819168,0.9985789606083489,0.0004566905601942988,2.4324136192621487e-05
170,0.9999770205498689,1.989932872651923e-05,1.343567157770099e-08,1.5921734254378957e-06,1.4745123075597034e-06
171,9.214177150901839e-09,0.0009704531710665841,0.9986143351695614,5.690964348299425e-06,0.00040951148084657533
172,4.1625304130392805e-10,3.603506411280752e-05,0.0026376802504063258,0.00023809643299157646,0.9970881878362363
173,7.15755293865645e-11,3.874681692907179e-05,6.028762046564496e-08,4.830628792403543e-11,0.9999611927755686
174,7.1427615310389e-05,0.00023067689219910195,0.0005311900470341707,0.9990153403075016,0.0001513651379548304
175,1.3118269242218331e-08,0.00011757945850402145,0.9995663913267776,0.0003160160964466598,2.441952875966616e-15
176,5.041298846561202e-05,0.0002912905091896789,0.9993558775173162,4.5942558183759496e-05,0.00025647642684472103
177,6.608461260774247e-11,4.562537919677968e-13,0.9999869486592474,1.3051274211756287e-05,8.14564528480593e-18
178,3.281946931293657e-13,1.781920694068682e-06,0.9998921294779544,0.00010576856556798387,3.2003545539721417e-07
179,2.975469364246621e-06,1.676719777470129e-06,9.114288611588394e-06,9.999444164315283e-06,0.9999762340780823
180,0.0001316154768649512,7.278027730887377e-07,0.14758423911226165,0.8522801355970027,3.2820110975922954e-06
181,7.04450325794388e-18,5.261462814239676e-14,1.8629584090911726e-05,2.5993633828507413e-17,0.9999813704158563
182,5.442360830382266e-06,3.09410447694731e-05,0.0014040018041590707,5.062724969877111e-05,0.9985089875405424
183,3.2089659268001504e-07,5.105762089379338e-06,2.7956876987212996e-06,0.0001464764478870905,0.9998453012057321
184,3.532577170702422e-08,1.1185511412826713e-05,0.00019582815019580333,0.0003506386305306435,0.999442312382089
185,5.436098637509067e-06,1.358251864727995e-05,0.001436369071034125,0.9971916934554146,0.0013529188562666674
186,1.808535244757935e-38,3.267403205038504e-16,2.2529663570963437e-19,1.6983157147519363e-26,0.9999999999999998
187,1.505449627581223e-05,7.345523246298997e-05,0.27875119304116214,0.7210759114590094,8.438577108966463e-05
188,9.420027582678101e-08,5.047889359814121e-05,0.0009104050535769287,7.287890533670924e-05,0.9989661429472124
189,1.2024788873008928e-11,4.591998203161964e-05,0.9993602515758252,0.000591695330834082,2.133099284146306e-06
190,3.476907978838127e-14,3.4523227682566636e-05,5.203410171354332e-05,3.2288894861814186e-05,0.9998811537757073
191,1.384714057715621e-06,0.9965018354793161,0.0034511021307166295,1.680680541029528e-05,2.8870870499287907e-05
192,4.0315880792303975e-08,4.313675860603259e-05,0.00022309527442127932,8.131744174889884e-11,0.9997337275697744
193,7.515757280629438e-08,4.5626510860935874e-10,9.198125579868016e-06,0.0002706579312785701,0.9997200683293036
194,8.563639687932025e-08,0.999619879101043,0.0003071709655869413,6.951842237244772e-05,3.34587460064663e-06
195,2.4734244520605497e-07,1.4022842166960083e-06,0.9988213471462811,0.00048369711415083305,0.0006933061129061359
196,6.277184121485582e-17,0.00037882152902681275,0.9994669725356441,0.00010332246574035493,5.088346958868434e-05
197,4.220740356490879e-08,0.0003075182354776061,5.9781367839323334e-05,2.725741528657577e-06,0.9996299324477509
198,4.4625140041333505e-06,0.999433516017458,0.00022488566136520544,0.00010283746177446008,0.0002342983453980294
199,6.383763850616599e-22,2.0690899595750417e-06,0.9999384201265881,5.95107834523219e-05,6.151125740195639e-22
200,1.6301703331825953e-10,0.00017503657500229485,9.691847296374537e-07,1.4540359608488364e-05,0.9998094537176425
201,7.145882140190979e-09,0.9999739016951409,1.2792356637364142e-07,2.596157098882969e-05,1.664421717466672e-09
202,3.4844855737097813e-13,1.6504568044157183e-05,6.974059682128646e-05,0.0001599556570793408,0.9997537991777067
203,7.621496430680367e-07,1.6905905756095077e-06,2.2388155216690256e-05,0.9999684461850724,6.712919492046115e-06
204,5.8148358170606014e-05,1.5826797171388017e-05,0.008362869554193025,0.0008605283804912231,0.9907026269099739
205,2.9240196317840956e-29,1.4632528362025263e-06,0.9999956989640322,2.361545000249658e-06,4.762381314834778e-07
206,1.4332000684875154e-10,1.8340414534829603e-05,0.0010631658475859659,3.753743923871495e-05,0.9988809561553205
207,0.0007999259235928083,0.0001406629489876477,0.00014559333969285066,0.9989076061812441,6.211606482608344e-06
208,1.477920772089986e-09,0.9999896483982247,1.0350113057053161e-05,1.0797451935472663e-11,6.46027799857652e-18
209,5.077444002320584e-08,1.0250553017862403e-05,1.3540579729877266e-08,0.9999896851313421,6.202399834136056e-13
210,0.0007347353856784841,0.9970515729511145,0.0008829264145295685,0.0011486905249164876,0.00018207472376123563
211,2.166850801524199e-21,2.2908805073873715e-05,7.778447006810985e-06,0.999969312743685,4.234341774990515e-12
212,1.493546874888267e-14,8.71726258388015e-09,3.5162944725309744e-12,3.18975249739111e-05,0.9999680937542323
213,8.799252623702996e-17,5.266191781825794e-07,0.00023515250240466946,0.000138673000271429,0.9996256478781457
214,5.848276488959048e-19,0.9999999999326221,1.2240925313400874e-18,6.737779948466263e-11,2.820661412184147e-27
215,1.3842065170962075e-07,0.9994222739338228,0.0005704557100694451,2.405833462559338e-06,4.72610199360639e-06
216,0.0005737155138128423,0.23155831470530788,0.3057484177031666,0.46143982527803795,0.0006797267996746718
217,0.022241462823624696,0.04553950222285024,0.3260311486124388,0.22634123738568224,0.37984664895540404
218,4.721584832810671e-06,0.014105955001703443,0.25380659955022583,0.7311288557069683,0.000953868156269588
219,2.136014372658101e-06,0.9999675546454965,4.2863921916606596e-08,3.0266453494930283e-05,2.2714283045410925e-11
220,2.0305015499932214e-06,0.9999269491359012,2.4049987599507948e-05,3.592896026092462e-05,1.104141468852588e-05
221,6.038044810753292e-08,0.9999364489167308,3.245391736286384e-05,3.103023140057017e-05,6.554057751994219e-09
222,1.104368514406365e-15,1.38162176953317e-09,3.679055830727092e-10,5.071048046869119e-05,0.9999492877700029
223,1.7344263204344595e-08,0.0005865580253933936,1.005494858526555e-07,7.834457818135388e-06,0.9994054896230393
224,5.0902124084988444e-11,4.3133017673841754e-13,2.360519939045644e-13,1.1981386275871043e-05,0.9999880185621547
225,2.270477951446719e-16,2.888485372542878e-10,0.999999989078986,3.7607514180563195e-10,1.0256090074323376e-08
226,0.00016387928376801884,0.9987080344282828,0.00029429143673181187,0.00024358654003374635,0.0005902083111835293
227,8.997163788496019e-09,5.602903316090893e-09,4.1592482382293406e-08,0.9999997638906388,1.7991681162902484e-07
228,1.2390939148322085e-08,5.188407520220184e-05,0.999868959715499,7.914381600815402e-05,2.351411363206612e-12
229,9.608601682909331e-05,0.000989544519415537,0.000677160851990943,0.09508485551935295,0.9031523530924115
230,1.9489339281198883e-08,6.214245399208518e-10,8.239871223228806e-05,0.9999175811770038,3.451522548814818e-18
231,5.882729356241356e-06,0.000660117676597722,0.9989345425226046,0.00039683083428095257,2.6262371603114765e-06
232,7.815715506478711e-08,1.4661355164828535e-07,1.0345212719466313e-07,0.00010152236682420299,0.9998981494103419
233,5.500206229667068e-14,1.5944029517982543e-05,9.267344616705137e-07,2.3926965667923485e-08,0.9999831053089998
234,0.00014221539111974364,0.0001652171620048253,0.00040210952287799605,0.999290456717133,1.2068642368751062e-09
235,0.006234055848381685,0.47739430953149575,0.08025462323787373,0.002304819926249581,0.4338121914559992
236,0.0030311049575964632,0.5597021137750428,0.02365970490446583,0.39839559656205437,0.015211479800840587
237,6.4118063574151845e-06,0.9995417608929563,6.6866612348390705e-06,0.0002520821166793082,0.0001930585227723282
238,5.4996278989955076e-11,0.9998448942397635,3.632845933183209e-05,2.4270396292613867e-07,0.00011853454194565553
239,0.010433976315576214,0.3774418119596232,0.29583015784549616,0.3151675669731458,0.0011264869061585875
240,4.134122704085053e-05,0.9998678554273698,4.399659351762568e-05,4.680674723766591e-05,4.834051617910564e-12
241,0.003471427309507823,0.0034591378386361195,0.42670855126026663,0.5662615079638592,9.937562773020347e-05
242,9.555888750962755e-18,3.5206053308320304e-05,0.9999389625241367,2.5831412465637536e-05,1.0089340454462048e-11
243,4.595078296234405e-06,0.0007281359138720476,0.9985966685878667,0.00039047502052856744,0.0002801253994365493
244,3.4850209590526773e-12,0.9999999780962174,5.226232090398562e-10,1.726944177902359e-10,2.1204979799712105e-08
245,5.989429026395485e-06,0.0012349446813800643,0.0005742581978137996,0.9981518893115727,3.2918380206930215e-05
246,5.921278167902177e-06,0.9999891267412485,1.2788711820437317e-06,2.869228091832132e-06,8.038813099171826e-07
247,1.1408282048477285e-08,6.55208457299968e-05,6.832402882298609e-05,0.9998616081230254,4.5355941397146394e-06
248,3.933983289102006e-06,0.9990332819303379,2.711207767594389e-05,0.0009356493945160744,2.2614181105973964e-08
249,1.11307079437355e-07,4.5762040185182065e-08,0.9999673546509636,1.9164555711395254e-09,3.248636346112269e-05
250,1.8162566956025235e-05,0.00012924142949129647,0.004489409144875705,0.9953595787237973,3.608134879761655e-06
251,2.7338460169982662e-08,6.036955814084749e-05,9.298171205265718e-07,1.5824909383499692e-05,0.9999228483768949
252,0.010433976315576214,0.3774418119596232,0.29583015784549616,0.3151675669731458,0.0011264869061585875
253,6.402097007218708e-07,0.9999087176825965,5.420282957359253e-05,3.560205869195881e-05,8.372194371450635e-07
254,5.150534060505485e-05,6.886714773796339e-06,0.9998292108325667,4.803612732966708e-05,6.436098472476938e-05
255,1.066369799290609e-06,0.0004221394533417819,0.0002798729359101551,0.9991838118144112,0.00011310942653749419
